id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,fdv_warning,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
magic,magic,Treasure,https://coin-images.coingecko.com/coins/images/18623/large/magic.png?1696518095,0.04664902,15666820,943,16208570,10389117,0.050115,0.04613013,0.00031201,0.67335,94550.0,0.60717,336066063.3317761,347687042.9717532,347714007.0,6.32,-99.2625,2022-02-19T16:24:53.615Z,0.01999252,133.2702,2021-10-07T01:57:51.729Z,,2026-06-21T13:46:41.541Z,-27.33396122987946,0.8515580161478938,strong,,0.9926,False,False,False,low,-0.24539999999999995,,False,False,0.6631286374643993,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Gaming,0.0,none,-0.0083,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,10,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
edu-coin,edu,Open Campus,https://coin-images.coingecko.com/coins/images/29948/large/EDU_Logo.png?1696528874,0.0298298,23091648,755,29810366,11723920,0.03155003,0.02805473,0.00155059,5.48315,1195142.0,5.45814,774618056.0,1000000000.0,1000000000.0,1.67,-98.22348,2023-04-29T08:05:57.583Z,0.0253221,17.46927,2026-06-10T22:25:23.354Z,,2026-06-21T13:46:42.125Z,-37.529187191215506,1.1967340957905475,strong,,0.9821,False,False,False,low,4.5644,,False,False,0.5077125720953307,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0028,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,11,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,3.35,70193141,356,70193141,22912016,3.46,3.28,0.03837519,1.15939,684491.0,0.98476,21000000.0,21000000.0,,95.52,-96.50554,2024-03-05T01:45:22.816Z,2.12,57.37221,2026-03-29T22:55:07.807Z,,2026-06-21T13:45:41.099Z,-22.906899347216502,0.9860732936887922,early_accumulation,,0.9649,False,False,False,low,0.24063999999999997,,False,False,0.32641388707765623,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.05538601917875541,False,Other,0.0,none,-0.0033,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,2,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.03212127,68844604,358,106555239,21187800,0.0335585,0.03165972,0.00023759,0.74519,427664.0,0.62508,2145029070.25,3320000000.0,3320000000.0,0.888995,-96.39187,2025-01-03T13:16:10.915Z,0.01589991,101.73758,2026-03-29T22:55:40.552Z,,2026-06-21T13:45:25.061Z,-12.163331496377506,1.7464257384016035,early_accumulation,True,0.9639,False,False,False,low,-0.17355999999999994,,False,False,0.30776268246092314,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.06164044725545211,False,Other,0.302,weak,0.0064,False,Sinal fraco: slope=0.0064,50m_range,0.0,0,0.0,3,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
kava,kava,Kava,https://coin-images.coingecko.com/coins/images/9761/large/kava.png?1696509822,0.04813056,52097889,440,52097889,14049728,0.051329,0.04696239,0.00090151,1.9088,959615.0,1.87651,1082847010.0,1082847010.0,,9.12,-99.47246,2021-08-30T11:10:02.948Z,0.03971159,21.15597,2026-06-06T05:05:46.804Z,,2026-06-21T13:45:40.862Z,-19.60321371811636,6.251385879378849,early_accumulation,,0.9947,False,False,False,low,0.9900500000000001,,False,False,0.2696794106187297,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,L1,0.0,none,-0.0109,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,4,0,0,0,20260605,0,0,False,False,NOT_APPLICABLE,False
superfarm,super,SuperVerse,https://coin-images.coingecko.com/coins/images/14040/large/SV-Logo-200x200.png?1706880312,0.099472,63660777,379,99444396,14760021,0.102464,0.092658,0.00604065,6.46534,3871402.0,6.47507,640164549.0,1000000000.0,1000000000.0,4.74,-97.9052,2021-03-31T07:38:55.006Z,0.070397,41.09109,2023-10-19T02:20:23.295Z,,2026-06-21T13:45:22.496Z,-14.59526495022711,2.3669739580680647,early_accumulation,True,0.979,False,False,False,low,5.54659,,False,False,0.23185423891386056,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.0,0,0.0,5,0,0,0,20260524,0,0,False,False,NOT_APPLICABLE,False
orca,orca,Orca,https://coin-images.coingecko.com/coins/images/17547/large/Orca_Logo.png?1696517083,1.22,74315622,336,91673517,14905250,1.26,1.19,0.01700509,1.41097,1062551.0,1.45052,60798783.151964,74999551.489103,100000000.0,20.33,-93.98832,2021-10-02T20:14:11.766Z,0.351125,248.11146,2022-06-19T19:34:08.830Z,,2026-06-21T13:45:22.667Z,-13.539617736235169,9.817316714562839,early_accumulation,,0.94,False,False,False,low,0.4922200000000001,,False,False,0.20056684716976467,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.103,none,0.0124,False,"Spike detectado — possível pump, não acumulação gradual",50m_range,0.0,0,0.0,6,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
yield-guild-games,ygg,Yield Guild Games,https://coin-images.coingecko.com/coins/images/17358/large/Shield_Mark_-_Colored_-_Iridescent.png?1696516909,0.02666488,21252674,797,26666112,9418098,0.0284897,0.02634011,-9.1112057156929e-05,-0.34053,-18033.421631578356,-0.08478,796991860.1014752,1000000000.0,1000000000.0,11.17,-99.76114,2021-11-20T16:49:03.371Z,0.02374011,12.40165,2026-06-06T05:06:02.408Z,,2026-06-21T13:46:41.667Z,-31.41742932847092,6.819150570912841,early_accumulation,,0.9976,False,False,False,low,-1.25928,,False,False,0.44314884799908,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Gaming,0.314,weak,0.0067,False,Sinal fraco: slope=0.0067,10_49m_range,0.0,0,0.0,12,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
aixbt,aixbt,aixbt,https://coin-images.coingecko.com/coins/images/51784/large/3.png?1731981138,0.0240006,23838660,749,23966680,10051576,0.02440124,0.0221635,0.00163824,7.3259,1603491.0,7.21151,994658423.1010208,1000000000.0,1000000000.0,0.942578,-97.45925,2025-01-16T11:56:02.862Z,0.01797721,33.21627,2026-02-23T01:30:43.221Z,,2026-06-21T13:45:47.141Z,-25.79128594318859,2.022493780471066,early_accumulation,,0.9745,False,False,False,low,6.40715,,False,False,0.4216502102047682,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,AI,0.0,none,-0.0065,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,13,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
joe,joe,JOE,https://coin-images.coingecko.com/coins/images/17569/large/LFJ_JOE_Logo.png?1727200941,0.03220954,14725075,963,16094777,5763289,0.03288908,0.02978624,0.00203906,6.75848,931738.0,6.75499,457181657.224341,499707918.0306486,500000000.0,5.09,-99.367,2021-11-21T14:27:00.202Z,0.02658814,21.11194,2021-08-11T14:01:35.223Z,,2026-06-21T13:46:41.429Z,-27.496843537157506,3.943962714592946,early_accumulation,,0.9937,False,False,False,low,5.839729999999999,,False,False,0.39139284519773243,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,DeFi,0.53,moderate,0.0265,False,Possível acumulação: slope=0.0265,10_49m_range,0.0,0,0.0,14,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
popcat,popcat,Popcat,https://coin-images.coingecko.com/coins/images/33760/large/image.jpg?1702964227,0.0486255,47663878,469,47663878,16989511,0.04943446,0.04202538,0.00618604,14.57614,6089483.0,14.64719,979978669.96,979978669.96,979978694.0,2.05,-97.6448,2024-11-17T15:50:59.669Z,0.00379728,1174.41166,2024-01-05T15:34:24.842Z,,2026-06-21T13:45:24.221Z,-16.033152541149686,19.17713528473581,early_accumulation,,0.9763,False,False,False,low,13.657390000000001,,False,False,0.3564441609220299,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.204,weak,0.003,False,Sinal fraco: slope=0.0030,10_49m_range,0.0,0,0.0,15,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
chromaway,chr,Chromia,https://coin-images.coingecko.com/coins/images/5000/large/Chromia.png?1696505533,0.01626089,15838366,935,15838366,5094489,0.0168256,0.01520112,0.00076398,4.92991,787694.0,5.23361,974831915.3782,974831915.3782,978064789.0,1.49,-98.91507,2021-11-20T09:59:59.379Z,0.00874003,85.02958,2020-03-13T02:25:03.256Z,"{'times': -0.6747822941068388, 'currency': 'usd', 'percentage': -67.47822941068388}",2026-06-21T13:46:43.469Z,-31.633088542231068,5.4896473451330845,early_accumulation,,0.9891,False,False,False,low,4.011159999999999,,False,False,0.32165496112414627,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0042,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,16,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
