id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,fdv_warning,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
microsoft-ondo-tokenized-stock,msfton,Microsoft (Ondo Tokenized Stock),https://coin-images.coingecko.com/coins/images/68625/large/msfton_160x160.png?1756130286,445.29,19494433,876,19494433.0,10322137,465.02,445.56,-16.945975598537927,-3.66606,-588049.1306754313,-2.92817,43777.348037368,43777.348037368,,551.18,-19.21196,2025-10-28T13:25:33.991Z,357.18,24.66722,2026-03-28T12:30:10.403Z,,2026-06-02T15:03:00.281Z,6.7915384201546,6.404600935436269,strong,,0.1921,False,False,False,low,1.3516700000000004,,False,False,0.5294915220155416,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0801,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,10,0,0,0,20260507,0,0,False,False,NOT_APPLICABLE,False
aixbt,aixbt,aixbt,https://coin-images.coingecko.com/coins/images/51784/large/3.png?1731981138,0.02730027,27155091,722,27300921.0,13789934,0.02906796,0.02713662,-0.000238177028397409,-0.86489,-142294.76605836675,-0.52128,994658423.1010208,1000000000.0,1000000000.0,0.942578,-97.1031,2025-01-16T11:56:02.862Z,0.01797721,51.88998,2026-02-23T01:30:43.221Z,,2026-06-02T15:02:26.604Z,-17.21099287735778,-14.298200979220955,strong,,0.971,False,False,False,low,4.15284,,True,False,0.5078213142426958,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,AI,0.209,weak,0.0,False,Sinal fraco: slope=0.0000,10_49m_range,0.5,0,0.3,11,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,True
doodles,dood,Doodles,https://coin-images.coingecko.com/coins/images/54399/large/dood.png?1774374789,0.00206772,16130428,963,20680035.0,8168814,0.00221256,0.00205421,-9.866697229569e-05,-4.55444,-690357.2521668784,-4.10419,7800000000.0,10000000000.0,10000000000.0,0.01753469,-88.20437,2025-10-07T05:09:59.361Z,0.00204546,1.11785,2025-06-22T20:27:29.397Z,,2026-06-02T15:02:46.731Z,-32.85180990328387,-19.085936064032637,strong,,0.8821,False,False,False,low,0.46329000000000065,,False,False,0.5064226442100607,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.324,weak,0.002,False,Sinal fraco: slope=0.0020,10_49m_range,0.5,0,0.3,12,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
nvidia-ondo-tokenized-stock,nvdaon,NVIDIA (Ondo Tokenized Stock),https://coin-images.coingecko.com/coins/images/68623/large/nvdaon_160x160.png?1756130268,226.22,62023449,412,62023449.0,25854369,231.27,219.08,6.78,3.09044,1083524.0,1.77802,274558.2023516194,274558.2023516194,,240.21,-5.33967,2026-05-15T00:25:34.793Z,163.07,39.44285,2026-03-31T00:26:12.441Z,,2026-06-02T15:00:46.054Z,12.888053873198139,4.622202399381298,early_accumulation,,0.0582,False,False,False,low,8.108170000000001,,True,True,0.4168482955535091,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.0,0,0.0,3,0,0,0,20260527,0,0,False,False,NOT_APPLICABLE,True
wormhole,w,Wormhole,https://coin-images.coingecko.com/coins/images/35087/large/W_Token_%283%29.png?1758122686,0.01243321,74259902,359,124721461.0,27906607,0.01333254,0.01209211,0.0003411,2.82081,2282850.0,3.17164,5954059664.0,10000000000.0,10000000000.0,1.66,-99.2482,2024-04-03T11:46:35.308Z,0.01107163,12.56427,2026-05-28T15:25:24.494Z,,2026-06-02T15:00:43.362Z,-2.376178814509534,-1.6945964460348912,early_accumulation,True,0.9925,False,False,False,low,7.83854,,True,True,0.37579644260774814,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0103,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,4,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,True
grx-chain,grx,GRX Chain,https://coin-images.coingecko.com/coins/images/71011/large/Untitled_design_%283%29.png?1765178472,9.71,92408758,296,97126577.0,29023822,9.84,9.49,0.216629,2.28078,2014666.0,2.22876,9512395.0,9998039.0,10000000.0,13.26,-26.63582,2026-02-26T22:25:48.793Z,0.868057,1020.69667,2026-02-14T17:00:45.524Z,,2026-06-02T15:00:46.458Z,4.615000277208366,9.671346148178069,early_accumulation,,0.2677,False,False,False,low,7.29851,,True,True,0.31408085800698676,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0002,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,5,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,True
based-brett,brett,Brett,https://coin-images.coingecko.com/coins/images/35529/large/1000050750.png?1709031995,0.00644145,63888396,400,63888396.0,18506585,0.00689428,0.00639045,-8.0834589877e-05,-1.23936,-748856.5695192888,-1.15855,9909606531.25852,9909606531.25852,9999998988.0,0.234204,-97.24378,2024-12-01T16:31:18.357Z,0.00084753,661.64914,2024-02-29T08:40:24.951Z,,2026-06-02T15:00:43.531Z,-18.5727607736622,-9.284688691699966,early_accumulation,,0.9725,False,False,False,low,3.7783700000000002,,True,False,0.28967052170162483,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.366,weak,0.0154,False,Sinal fraco: slope=0.0154,50m_range,0.0,0,0.0,6,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,True
useless-3,useless,Useless Coin,https://coin-images.coingecko.com/coins/images/55684/large/coingeckoupdate.png?1755203747,0.097262,97855808,289,97855808.0,25498669,0.10094,0.073341,0.02343324,31.74004,24009399.0,32.51262,999940362.02,999940362.02,1000000000.0,0.434591,-77.37309,2025-10-14T14:50:41.608Z,0.00519952,1791.22258,2025-06-05T11:05:59.234Z,,2026-06-02T15:00:45.441Z,143.9041613658779,27.043539632688212,early_accumulation,,0.7762,False,False,False,low,36.75777,,True,True,0.2605738946021477,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.021,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,7,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,True
sushi,sushi,Sushi,https://coin-images.coingecko.com/coins/images/12271/large/512x512_Logo_no_chop.png?1696512101,0.197826,54094995,455,57761101.0,13482787,0.211275,0.196408,-0.006190524575556522,-3.03432,-1588749.7164800614,-2.85317,273012266.12632084,291514753.9009228,,23.38,-99.15362,2021-03-13T23:44:36.774Z,0.176242,12.26273,2026-02-06T00:25:56.686Z,,2026-06-02T15:00:41.688Z,-9.199293322969337,-4.114071548858254,early_accumulation,,0.9915,False,False,False,low,1.9834100000000001,,False,False,0.24924278114823747,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,DeFi,0.429,moderate,0.0235,False,Possível acumulação: slope=0.0235,50m_range,0.0,0,0.0,8,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
arkham,arkm,Arkham,https://coin-images.coingecko.com/coins/images/30929/large/Arkham_Logo_CG.png?1696529771,0.141474,90901890,299,141848833.0,20988328,0.153507,0.136406,0.00457625,3.34282,3173244.0,3.61711,640836360.0,1000000000.0,1000000000.0,3.98,-96.43931,2024-03-10T00:04:54.733Z,0.091695,54.39822,2026-04-05T17:12:39.193Z,,2026-06-02T15:00:43.126Z,18.05327136553715,-13.667392394871438,early_accumulation,True,0.9645,False,False,False,low,8.36055,,True,True,0.23088989678872462,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,AI,0.495,moderate,0.0131,False,Possível acumulação: slope=0.0131,50m_range,0.0,0,0.0,9,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,True
liquity,lqty,Liquity,https://coin-images.coingecko.com/coins/images/14665/large/logo_V2.png?1725437146,0.26833,26563193,734,26907093.0,11747836,0.288459,0.265146,-0.00426405789387968,-1.56425,-368312.80423590913,-1.36759,98721899.90659922,100000000.0,100000000.0,146.94,-99.81722,2021-04-05T21:48:37.754Z,0.232273,15.63299,2026-05-28T12:26:04.205Z,,2026-06-02T15:02:23.995Z,-12.148895185141747,6.265370659768303,early_accumulation,,0.9982,False,False,False,low,3.4534800000000003,,True,False,0.44225993463963464,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.523,moderate,0.0296,False,Possível acumulação: slope=0.0296,10_49m_range,0.0,0,0.0,13,0,0,0,20260517,0,0,False,False,NOT_APPLICABLE,True
