id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,fdv_warning,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
kava,kava,Kava,https://coin-images.coingecko.com/coins/images/9761/large/kava.png?1696509822,0.04682887,50696560,457,50696560,10186397,0.04831821,0.04682901,-0.000349905773624731,-0.74166,-382467.46461610496,-0.74878,1082847010.0,1082847010.0,,9.12,-99.48475,2021-08-30T11:10:02.948Z,0.03971159,18.33275,2026-06-06T05:05:46.804Z,,2026-06-18T09:40:46.141Z,-19.138133388978947,9.253837152451151,early_accumulation,,0.9949,False,False,False,low,0.29301,,False,False,0.2009287612413939,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,L1,0.0,none,-0.0144,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,9,0,0,0,20260605,0,0,False,False,NOT_APPLICABLE,False
zerebro,zerebro,Zerebro,https://coin-images.coingecko.com/coins/images/51289/large/zerebro_2.png?1730588883,0.03405466,34118579,595,34118579,16085925,0.0343136,0.02443088,0.00921426,37.09383,9263312.0,37.26901,999948587.599958,999948587.599958,1000000000.0,0.784071,-95.64525,2025-01-02T07:41:04.150Z,0.00580864,487.81944,2024-11-03T08:34:49.111Z,,2026-06-18T09:41:08.414Z,38.81951670973187,29.93786359465704,early_accumulation,,0.9566,False,False,False,low,38.128499999999995,,True,True,0.4714711301429054,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.276,weak,0.0006,False,Sinal fraco: slope=0.0006,10_49m_range,0.0,0,0.0,3,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,True
cyberconnect,cyber,CYBER,https://coin-images.coingecko.com/coins/images/31274/large/token.png?1715826754,0.358618,24115136,746,35861978,10570575,0.372009,0.352905,-0.00068458969942109,-0.19053,-24408.831728938967,-0.10112,67244300.43333334,100000000.0,100000000.0,15.79,-97.72202,2023-09-01T22:25:07.435Z,0.326122,10.27961,2026-06-10T22:10:07.918Z,,2026-06-18T09:41:07.469Z,-25.73622135217827,4.95105509430991,early_accumulation,True,0.9773,False,False,False,low,0.84414,,False,False,0.43833777259228396,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.132,none,0.0022,False,Dados insuficientes,10_49m_range,0.0,0,0.0,4,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
paxos-standard,usdp,Pax Dollar,https://coin-images.coingecko.com/coins/images/6013/large/Pax_Dollar.png?1696506427,0.999447,31940627,622,31940627,13081876,0.999836,0.99907,0.0001178,0.01179,-1837.7087349109352,-0.00575,31954027.03052443,31954027.03052443,,1.18,-15.63066,2024-04-16T16:20:21.365Z,0.863529,15.73994,2021-05-19T13:14:42.046Z,"{'times': -0.000553264980315, 'currency': 'usd', 'percentage': -0.0553264980315}",2026-06-18T09:41:09.047Z,0.0033965377711407904,0.04572222880268286,early_accumulation,,0.153,False,False,False,low,1.04646,,False,True,0.409568541030832,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.191,none,0.01,False,Dados insuficientes,10_49m_range,0.0,0,0.0,5,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
bonfida,fida,Bonfida,https://coin-images.coingecko.com/coins/images/13395/large/bonfida.png?1696513157,0.02424252,24032140,749,24032140,9471820,0.02480319,0.02337635,0.0003728,1.56183,394718.0,1.66988,990910742.045034,990910742.045034,1000000000.0,18.77,-99.86869,2021-11-03T20:34:33.492Z,0.01221703,101.78048,2026-03-29T22:50:36.078Z,,2026-06-18T09:41:06.074Z,16.92989970900176,12.141510873861948,early_accumulation,,0.9987,False,False,False,low,2.5965,,True,True,0.3941313590882876,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0629,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,6,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,True
blur,blur,Blur,https://coin-images.coingecko.com/coins/images/28453/large/blur.png?1696527448,0.01582449,44678396,498,47468008,14444399,0.01868003,0.01579656,-0.002539980362626558,-13.83095,-7161055.452631064,-13.81391,2823695249.571918,3000000000.0,3000000000.0,5.02,-99.68507,2023-02-14T17:33:55.928Z,0.01551367,1.83083,2026-06-06T05:05:42.754Z,,2026-06-18T09:40:42.710Z,-29.009698556375856,-9.90312467755106,early_accumulation,,0.9968,False,False,False,low,-12.79628,,False,False,0.3232971702923265,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,0.0,0,0.0,7,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
neiro-3,neiro,Neiro,https://coin-images.coingecko.com/coins/images/39488/large/neiro.jpg?1731449567,6.7e-05,28182909,674,28182909,8939313,7.009e-05,6.561e-05,-2.025541900019e-06,-2.93456,-870204.4283587895,-2.99522,420690000000.0,420690000000.0,420690000000.0,0.00301761,-97.77563,2024-11-12T08:05:49.038Z,2.44e-06,2652.71513,2024-08-01T07:00:23.692Z,,2026-06-18T09:41:08.033Z,-25.316988632574827,-2.8586218895239632,early_accumulation,,0.9778,False,False,False,low,-1.8998899999999999,,False,False,0.3171891517657031,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.138,none,0.003,False,Dados insuficientes,10_49m_range,0.0,0,0.0,8,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
metronome-synth-usd,msusd,Metronome Synth USD,https://coin-images.coingecko.com/coins/images/67504/large/metronome_msusd.png?1753015705,0.995403,25772003,711,25765838,7820941,0.997488,0.994207,-0.000233073285706764,-0.02341,56894.0,0.22125,25890301.24531098,25884107.56507138,,3.43,-70.98355,2025-10-16T10:48:38.387Z,0.427862,132.73308,2025-10-09T03:53:06.683Z,,2026-06-18T09:41:09.630Z,-0.09278997502186184,-0.14751608803201915,early_accumulation,,0.7098,False,False,False,low,1.01126,,False,False,0.3034665563247063,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0313,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,9,0,0,0,20260518,0,0,False,False,NOT_APPLICABLE,False
popcat,popcat,Popcat,https://coin-images.coingecko.com/coins/images/33760/large/image.jpg?1702964227,0.04268597,41822508,516,41822508,12683666,0.04566946,0.0420045,-0.001510976062179779,-3.41873,-1471907.5145800114,-3.39976,979978669.96,979978669.96,979978694.0,2.05,-97.92091,2024-11-17T15:50:59.669Z,0.00379728,1025.00806,2024-01-05T15:34:24.842Z,,2026-06-18T09:41:07.726Z,-24.875050421453572,4.138041336221007,early_accumulation,,0.9792,False,False,False,low,-2.38406,,False,False,0.30327368220002493,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.332,weak,0.0042,False,Sinal fraco: slope=0.0042,10_49m_range,0.0,0,0.0,10,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
straitsx-xusd,xusd,StraitsX XUSD,https://coin-images.coingecko.com/coins/images/39180/large/XUSD_Logo_Full_Colour_1.png?1772634139,1.0,44615881,500,46615914,13322532,1.001,0.999871,-0.00061156133772422,-0.06111,-5091.513629741967,-0.01141,44615140.561,46615140.561,,1.77,-43.53426,2025-03-17T07:07:33.401Z,0.936389,6.79999,2025-03-04T02:16:12.068Z,,2026-06-18T09:40:43.513Z,0.016329035639919987,0.04660740040832208,early_accumulation,,0.435,False,False,False,low,0.97356,,False,False,0.29860515362231665,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0116,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,11,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.00044882,31006601,634,31006601,9042104,0.00047088,0.00043757,-1.0539116046087e-05,-2.29432,-633071.9593744352,-2.00088,68999659569.0,68999659569.0,68999659569.0,0.02688878,-98.33399,2024-03-16T13:51:17.648Z,5.848e-05,665.98874,2024-03-14T10:17:29.365Z,,2026-06-18T09:41:07.582Z,-30.785367596641873,5.109883878901987,early_accumulation,,0.9833,False,False,False,low,-1.25965,,False,False,0.29161867822919385,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0003,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,12,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
giggle-fund,giggle,Giggle Fund,https://coin-images.coingecko.com/coins/images/69414/large/giggle-fund.jpg?1758541887,27.92,27897455,677,27897455,7927114,29.69,27.41,-1.0853074396205287,-3.74132,-1104304.2522994317,-3.80771,1000000.0,1000000.0,1000000.0,274.54,-89.81906,2025-10-25T04:05:48.420Z,8.64,223.42211,2025-09-25T16:01:24.440Z,,2026-06-18T09:41:09.890Z,-17.287630768976893,1.7960728061565636,early_accumulation,,0.8983,False,False,False,low,-2.70665,,False,False,0.2841518697673318,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.166,none,0.0051,False,Dados insuficientes,10_49m_range,0.0,0,0.0,13,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,False
