id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
audius,audio,Audius,https://coin-images.coingecko.com/coins/images/12913/large/audio-token-asset_2x.png?1747243328,0.01925552,27383886,746,27383886,8832543,0.02029426,0.01908415,-0.00017201345932261,-0.88541,-266137.21797415614,-0.96252,1423001380.0,1423001380.984007,,4.95,-99.6116,2021-03-27T15:45:35.137Z,0.01633786,17.79024,2026-04-03T01:45:36.098Z,,2026-05-25T11:14:22.334Z,-10.131160879480948,0.6725642007089238,early_accumulation,0.9961,False,low,False,0.19561,,-1.08102,,True,False,False,0.3225452735232684,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0256,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,22,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.00053967,37245384,601,37245384,11823017,0.00054356,0.00051178,1.99e-06,0.36989,105525.0,0.28413,68999659569.0,68999659569.0,68999659569.0,0.02688878,-97.99182,2024-03-16T13:51:17.648Z,5.848e-05,823.31129,2024-03-14T10:17:29.365Z,,2026-05-25T11:14:23.996Z,2.855317553800593,-4.863909338290843,early_accumulation,0.9799,False,low,False,0.19561,,0.17428,,True,False,False,0.31743576599988876,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0043,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,23,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.168577,19859069,904,19859069,6253350,0.171203,0.163854,-0.001826293540165114,-1.07175,-214298.8220118843,-1.06758,117821094.9535451,117821094.9535451,1000000000.0,4.14,-95.92331,2022-04-02T00:00:00.000Z,0.104476,61.60219,2025-12-31T19:01:22.813Z,,2026-05-25T11:14:23.029Z,-17.53361823878025,-10.445199023647096,early_accumulation,0.9593,False,low,False,0.19561,,-1.26736,,True,False,False,0.3148863624976579,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.412,moderate,0.0026,False,Possível acumulação: slope=0.0026,10_49m_range,0.0,0,0.0,24,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
biconomy,bico,Biconomy,https://coin-images.coingecko.com/coins/images/21061/large/biconomy_logo.jpg?1696520444,0.02760902,19939041,898,27768331,6240010,0.02945162,0.02681952,-0.001606742437148416,-5.49957,-1109291.556602683,-5.27021,718049656.9789356,1000000000.0,1000000000.0,21.45,-99.87043,2021-12-02T02:18:45.254Z,0.01846859,50.46246,2026-03-08T16:55:22.839Z,,2026-05-25T11:14:22.774Z,5.850967011646532,19.501859419644322,early_accumulation,0.9987,False,low,False,0.19561,,-5.695180000000001,,True,False,False,0.31295436926981596,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.634,strong,0.0207,True,"Acumulação silenciosa: slope=0.0207, consistência=64%",10_49m_range,0.0,0,0.0,25,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
lorenzo-protocol,bank,Lorenzo Protocol,https://coin-images.coingecko.com/coins/images/55250/large/lorenzo.jpg?1744963693,0.03684078,15667626,1002,15667626,4659504,0.03801071,0.03620247,-0.000853560948962495,-2.26443,-362053.4059298374,-2.25864,425250000.0,425250000.0,2100000000.0,0.230688,-83.99606,2025-10-18T05:15:39.862Z,0.02585786,42.77713,2026-04-03T04:00:51.532Z,,2026-05-25T11:14:25.143Z,4.682242416136038,0.4282587872571461,early_accumulation,0.8403,False,low,False,0.19561,,-2.46004,,True,False,False,0.2973969381194062,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0208,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,26,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
lumia,lumia,Lumia,https://coin-images.coingecko.com/coins/images/50867/large/lumia.jpg?1729321993,0.107806,14935231,1035,25761467,4387462,0.115599,0.103336,-0.006327289838857553,-5.54375,-871602.3701514043,-5.51409,138496021.73127738,238888888.0,238888888.0,2.49,-95.66919,2024-12-04T21:01:25.444Z,0.055025,96.32121,2026-02-28T10:11:03.598Z,,2026-05-25T11:14:24.394Z,-20.665938720784492,11.34398454394817,early_accumulation,0.9567,False,low,False,0.19561,,-5.7393600000000005,,True,False,False,0.29376592836093396,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.651,strong,0.0204,True,"Acumulação silenciosa: slope=0.0204, consistência=71%",10_49m_range,0.0,0,0.0,27,0,0,0,20260505,0,0,False,False,NOT_APPLICABLE,False
api3,api3,Api3,https://coin-images.coingecko.com/coins/images/13256/large/Api3-Token.png?1742439807,0.332862,47269925,516,56307339,13783029,0.345405,0.317135,0.00686813,2.10683,860414.0,1.85396,142379270.404272,169600392.681119,,10.3,-96.77113,2021-04-07T06:54:35.507Z,0.257119,29.31212,2026-02-06T00:30:21.935Z,,2026-05-25T11:14:22.225Z,-16.81661174872284,1.008303530320569,early_accumulation,0.9677,False,low,False,0.19561,,1.91122,,True,False,False,0.29158135960655746,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Infra,0.0,none,-0.1295,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,28,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
concierge-io,ava,AVA (Travala),https://coin-images.coingecko.com/coins/images/3014/large/AVA_Logo_160x160px_Black.png?1696503750,0.235972,17298354,954,17298354,4547570,0.238009,0.228327,-0.001610586935342051,-0.67791,-92042.30080294609,-0.52927,73278967.0,73278967.0,100000000.0,6.45,-96.33493,2021-04-14T07:24:28.788Z,0.01218947,1837.92599,2019-02-27T00:00:00.000Z,"{'times': -0.32579421320064056, 'currency': 'usd', 'percentage': -32.57942132006406}",2026-05-25T11:14:23.120Z,-6.076078096124654,2.1694140393561305,early_accumulation,0.9634,False,low,False,0.19561,,-0.8735200000000001,,True,False,False,0.2628903304904039,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.282,weak,0.0028,False,Sinal fraco: slope=0.0028,10_49m_range,0.0,0,0.0,29,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
dodo,dodo,DODO,https://coin-images.coingecko.com/coins/images/12651/large/dodo_logo.png?1696512458,0.01796896,17995443,942,17995443,4433046,0.01798052,0.01646387,0.00017478,0.98222,24306.0,0.13525,1000000000.0,1000000000.0,1000000000.0,8.38,-99.78571,2021-02-20T09:19:28.624Z,0.0129848,38.24694,2026-02-06T00:30:52.016Z,,2026-05-25T11:14:22.011Z,-12.588467135026798,-0.07093327739194089,early_accumulation,0.9979,False,low,False,0.19561,,0.78661,,True,False,False,0.24634269909332046,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.1204,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,30,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,False
giggle-fund,giggle,Giggle Fund,https://coin-images.coingecko.com/coins/images/69414/large/giggle-fund.jpg?1758541887,30.95,30950753,684,30950753,7139656,31.01,29.56,0.103897,0.3368,106135.0,0.3441,1000000.0,1000000.0,1000000.0,274.54,-88.71155,2025-10-25T04:05:48.420Z,8.64,258.60486,2025-09-25T16:01:24.440Z,,2026-05-25T11:14:26.165Z,-13.080158930154703,-6.949697290375593,early_accumulation,0.8873,False,low,False,0.19561,,0.14118999999999998,,True,False,False,0.23067794182584184,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0587,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,31,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,False
xai-blockchain,xai,Xai,https://coin-images.coingecko.com/coins/images/34258/large/round_icon_2048_px.png?1719523838,0.01017812,20875535,870,22324635,4610912,0.0102256,0.00971886,1.591e-05,0.15659,73868.0,0.3551,2048963633.0175517,2191194820.668174,2500000000.0,1.59,-99.35977,2024-02-25T16:20:31.509Z,0.00878089,15.91332,2026-02-28T10:10:18.964Z,,2026-05-25T11:14:24.239Z,-9.86467879915248,0.8834476777722287,early_accumulation,0.9936,False,low,False,0.19561,,-0.03902,,True,False,False,0.22087635119291554,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0084,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,32,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
neiro-3,neiro,Neiro,https://coin-images.coingecko.com/coins/images/39488/large/neiro.jpg?1731449567,9.514e-05,40104266,576,40104266,8521293,9.626e-05,9.113e-05,-1.003884498024e-06,-1.04419,-340860.8549596295,-0.84277,420690000000.0,420690000000.0,420690000000.0,0.00301761,-96.83782,2024-11-12T08:05:49.038Z,2.44e-06,3813.27688,2024-08-01T07:00:23.692Z,,2026-05-25T11:14:24.155Z,6.67502507199306,9.202961486973857,early_accumulation,0.9685,False,low,False,0.19561,,-1.2398,,True,False,False,0.2124784680013842,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0312,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,33,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
