id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,fdv_warning,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.02553898,54730772,401,84710349,11282991,0.02588842,0.02505854,0.00011748,0.46213,295320.0,0.54251,2145029070.25,3320000000.0,3320000000.0,0.888995,-97.13262,2025-01-03T13:16:10.915Z,0.01589991,60.32077,2026-03-29T22:55:40.552Z,,2026-07-20T11:59:44.294Z,-20.91752090837128,-11.480259313240486,early_accumulation,True,0.9713,False,False,False,low,-0.38489999999999996,,False,False,0.20615442807932619,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.020334899748552092,False,Other,0.0,none,-0.0069,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,3,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
zerebro,zerebro,Zerebro,https://coin-images.coingecko.com/coins/images/51289/large/zerebro_2.png?1730588883,0.03739249,37389673,537,37389673,16860604,0.04714246,0.0350895,-0.000284093371907414,-0.75403,-218167.36424966902,-0.58011,999948295.837057,999948295.837057,1000000000.0,0.784071,-95.231,2025-01-02T07:41:04.150Z,0.00580864,543.73707,2024-11-03T08:34:49.111Z,,2026-07-20T12:00:05.158Z,-20.337619288839598,4.046390813183659,early_accumulation,,0.9523,False,False,False,low,-1.60106,,False,False,0.4509428044476345,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0029,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,9,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,False
verge,xvg,Verge,https://coin-images.coingecko.com/coins/images/203/large/Verge_Coin_%28native%29_icon_200x200.jpg?1699220755,0.00215712,35645897,561,35717199,15972513,0.00232571,0.00202126,0.00012483,6.14252,2108678.0,6.28758,16521951234.84133,16555000000.0,,0.261874,-99.16112,2017-12-24T00:00:00.000Z,2.23e-06,98209.0568,2015-02-06T00:00:00.000Z,,2026-07-20T11:59:56.622Z,-16.132332446560387,2.3005705177141977,early_accumulation,,0.9918,False,False,False,low,5.29549,,False,False,0.44808840131025457,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,0.0,0,0.0,10,0,0,0,20260720,0,0,False,False,NOT_APPLICABLE,False
prometeus,prom,Prom,https://coin-images.coingecko.com/coins/images/8825/large/Ticker.png?1696508978,1.76,32099447,601,33858320,13968361,1.84,1.39,0.370173,26.64738,6664835.0,26.2038,18250000.0,19250000.0,19250000.0,105.94,-98.30992,2021-04-30T01:09:49.503Z,0.088747,1917.43582,2019-11-08T13:37:42.508Z,"{'times': 0.759325855654299, 'currency': 'usd', 'percentage': 75.9325855654299}",2026-07-20T11:59:51.428Z,50.201990858271685,32.581825451174176,early_accumulation,,0.9834,False,False,False,low,25.800349999999998,,False,False,0.43515892968498804,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,0.0,0,0.0,11,0,0,0,20260518,0,0,False,False,NOT_APPLICABLE,False
dodo,dodo,DODO,https://coin-images.coingecko.com/coins/images/12651/large/dodo_logo.png?1696512458,0.01894937,18974697,840,18974697,8202853,0.0210264,0.01866372,-0.001500460333029113,-7.33727,-1462572.3183792904,-7.1564,1000000000.0,1000000000.0,1000000000.0,8.38,-99.77238,2021-02-20T09:19:28.624Z,0.0129848,46.84586,2026-02-06T00:30:52.016Z,,2026-07-20T12:01:02.512Z,17.7996535964733,-15.075150940001095,early_accumulation,,0.9977,False,False,False,low,-8.1843,,False,False,0.43230482152099714,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.317,weak,0.1028,False,Sinal fraco: slope=0.1028,10_49m_range,0.0,0,0.0,12,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,False
kyber-network-crystal,knc,Kyber Network Crystal,https://coin-images.coingecko.com/coins/images/14899/large/RwdVsGcw_400x400.jpg?1696514562,0.107787,18318255,857,25944800,7494280,0.118667,0.104865,-0.00236314057505467,-2.14537,-426908.6067776084,-2.27743,170152851.23024455,240993577.1449,252301550.0,5.7,-98.10895,2022-04-29T00:29:36.976Z,0.103893,3.66217,2026-06-26T03:05:24.909Z,,2026-07-20T12:01:03.854Z,-8.890522575836739,-0.8129281058856793,early_accumulation,True,0.9811,False,False,False,low,-2.9924,,False,False,0.4091153879013039,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.343,weak,0.008,False,Sinal fraco: slope=0.0080,10_49m_range,0.0,0,0.0,13,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
renzo,rez,Renzo,https://coin-images.coingecko.com/coins/images/37327/large/renzo_200x200.png?1714025012,0.00238722,20811575,796,23423889,8477054,0.00249815,0.00230544,4.532e-05,1.93503,387941.0,1.89947,8720067217.5602,9814629224.12962,10000000000.0,0.278213,-99.14252,2024-04-30T11:50:54.665Z,0.00230544,3.4773,2026-07-20T05:15:55.246Z,,2026-07-20T12:01:10.319Z,-26.616627306850326,-2.9164530045294113,early_accumulation,,0.9914,False,False,False,low,1.088,,False,False,0.40732400118683953,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,DeFi,0.324,weak,0.0033,False,Sinal fraco: slope=0.0033,10_49m_range,0.0,0,0.0,14,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
loopring,lrc,Loopring,https://coin-images.coingecko.com/coins/images/913/large/LRC.png?1696502034,0.01199649,14959215,945,16494549,5979155,0.0128241,0.01185208,-0.000819124287135866,-6.39161,-1013281.4834397845,-6.34391,1245991468.94246,1373873397.442457,1374513896.0,3.75,-99.68007,2021-11-10T14:59:53.164Z,0.01040712,15.27596,2026-07-13T02:41:39.124Z,"{'times': -0.8000584919587593, 'currency': 'usd', 'percentage': -80.00584919587594}",2026-07-20T12:00:58.965Z,-9.860331246105288,9.773206577081696,early_accumulation,,0.9968,False,False,False,low,-7.23864,,False,False,0.39969710977481104,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0466,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,15,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
skyai,skyai,SkyAI,https://coin-images.coingecko.com/coins/images/55294/large/1.png?1745517593,0.02775291,27708068,667,27708068,10090347,0.02911746,0.02714528,-0.001115835756389804,-3.8652,-1117433.8192996643,-3.87655,998384107.7857016,998384107.7857016,1000000000.0,0.854253,-96.75872,2026-05-06T05:10:24.313Z,0.01433298,93.18185,2025-10-11T01:55:44.099Z,,2026-07-20T11:59:45.786Z,-92.20377106751923,-17.818464838497945,early_accumulation,,0.9675,False,False,False,low,-4.71223,,False,False,0.3641663864835325,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0036,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,16,0,0,0,20260702,0,0,False,False,NOT_APPLICABLE,False
cobak-token,cbk,Cobak,https://coin-images.coingecko.com/coins/images/13459/large/cbk-128-128.png?1696513222,0.18302,18186798,861,18335717,6554532,0.19488,0.181047,0.00045168,0.2474,-34270.823394440114,-0.18808,99187817.0,100000000.0,100000000.0,15.74,-98.84327,2021-04-02T12:59:22.254Z,0.167001,9.0071,2026-06-26T13:36:02.454Z,,2026-07-20T12:01:03.064Z,-2.7133670178140625,1.2757887674224593,early_accumulation,,0.9884,False,False,False,low,-0.5996299999999999,,False,False,0.3604005498933897,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0054,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,17,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
cyberconnect,cyber,CYBER,https://coin-images.coingecko.com/coins/images/31274/large/token.png?1715826754,0.329784,22174836,767,32976528,7947696,0.332552,0.323367,-0.002036350665184705,-0.61369,-187645.02639554068,-0.83911,67244300.43333334,100000000.0,100000000.0,15.79,-97.91225,2023-09-01T22:25:07.435Z,0.322646,2.15903,2026-06-25T14:00:27.164Z,,2026-07-20T12:01:07.993Z,-8.013958539718775,-4.786666820595413,early_accumulation,True,0.9791,False,False,False,low,-1.4607199999999998,,False,False,0.3584105875687198,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0016,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,18,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
