id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
grx-chain,grx,GRX Chain,https://coin-images.coingecko.com/coins/images/71011/large/Untitled_design_%283%29.png?1765178472,9.07,86284982,316,90690159,19073467,9.23,8.86,0.06266,0.6956,596216.0,0.69579,9512395.0,9998039.0,10000000.0,13.26,-31.59414,2026-02-26T22:25:48.793Z,0.868057,944.95425,2026-02-14T17:00:45.524Z,,2026-05-27T11:07:26.189Z,-14.32085197339206,-8.40797578962554,early_accumulation,0.316,False,low,False,-1.89841,,2.59401,,True,True,True,0.2210519902524868,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0007,False,Ratio em queda — sem acumulação,50m_range,0.2,0,0.12,6,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,True
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token,https://coin-images.coingecko.com/coins/images/11620/large/PSG.png?1741772294,1.059,17013675,962,21064004,7904676,1.085,1.033,0.01182153,1.12915,350312.0,2.10229,16065415.9143673,19890000.0,19890000.0,58.79,-98.20176,2021-04-27T04:13:36.909Z,0.600374,76.08336,2026-02-06T00:30:21.119Z,,2026-05-27T11:09:07.451Z,25.32588255163915,7.096563272720265,early_accumulation,0.982,False,low,False,-1.89841,,3.0275600000000003,,True,True,True,0.4646072056742591,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.1065,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,17,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,True
xai-blockchain,xai,Xai,https://coin-images.coingecko.com/coins/images/34258/large/round_icon_2048_px.png?1719523838,0.01008919,20801473,871,22238286,5281680,0.01011204,0.00980381,1.718e-05,0.17059,66068.0,0.31862,2059153799.3907018,2201384987.041324,2500000000.0,1.59,-99.36601,2024-02-25T16:20:31.509Z,0.00878089,14.78412,2026-02-28T10:10:18.964Z,,2026-05-27T11:09:09.361Z,-5.3548908142700435,-2.0278512044368195,early_accumulation,0.9937,False,low,False,-1.89841,,2.069,,True,True,True,0.25390894192925667,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0084,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,18,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,True
audius,audio,Audius,https://coin-images.coingecko.com/coins/images/12913/large/audio-token-asset_2x.png?1747243328,0.01946226,27683252,731,27683252,6811755,0.01965516,0.01915329,3.493e-05,0.17982,38458.0,0.13911,1423001380.0,1423001380.984007,,4.95,-99.60852,2021-03-27T15:45:35.137Z,0.01633786,18.7229,2026-04-03T01:45:36.098Z,,2026-05-27T11:07:21.104Z,-4.613383663862317,1.8960996043779859,early_accumulation,0.9961,False,low,False,-1.89841,,2.07823,,True,True,True,0.24606050618619518,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0175,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,19,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,True
intel-ondo-tokenized-stock,intcon,Intel (Ondo Tokenized Stock),https://coin-images.coingecko.com/coins/images/68557/large/intcon_160x160.png?1756105832,123.31,23930372,800,23930372,5682196,124.89,118.59,2.4,1.98567,873106.0,3.78668,194093.866605822,194093.866605822,,275.94,-55.43389,2025-11-09T14:21:58.057Z,23.75,417.83593,2025-09-03T14:03:50.737Z,,2026-05-27T11:09:11.615Z,46.00030834570465,6.747166985623823,early_accumulation,0.5531,False,low,False,-1.89841,,3.88408,,True,True,True,0.23744704010451656,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0159,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,20,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,True
harrypotterobamasonic10in,bitcoin,HarryPotterObamaSonic10Inu (ETH),https://coin-images.coingecko.com/coins/images/30323/large/hpos10i_logo_casino_night-dexview.png?1696529224,0.01666188,16542266,978,16542266,3457779,0.01758366,0.01590184,0.00011104,0.67089,-31782.00927642174,-0.19176,999798155.0,999798155.0,1000000000.0,0.373421,-95.59702,2024-10-13T05:00:06.998Z,0.00066337,2378.52271,2023-05-31T23:11:46.784Z,,2026-05-27T11:09:08.870Z,-24.07934510000969,-6.86191125445178,early_accumulation,0.9554,False,low,False,-1.89841,,2.5693,,True,True,True,0.2090269253317532,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0559,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,21,0,0,0,20260507,0,0,False,False,NOT_APPLICABLE,True
arkham,arkm,Arkham,https://coin-images.coingecko.com/coins/images/30929/large/Arkham_Logo_CG.png?1696529771,0.149197,95371350,295,148823250,36285143,0.164281,0.146481,-0.01131428392564085,-7.04889,-7530930.0291567445,-7.31853,640836360.0,1000000000.0,1000000000.0,3.98,-96.26217,2024-03-10T00:04:54.733Z,0.091695,62.07949,2026-04-05T17:12:39.193Z,,2026-05-27T11:07:22.442Z,29.02595616348485,25.984439547165017,early_accumulation,0.9625,False,low,False,-1.89841,,-5.15048,,True,False,False,0.3804616690442151,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,AI,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.0,0,0.0,7,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
asteroid-shiba,asteroid,Asteroid Shiba,https://coin-images.coingecko.com/coins/images/50333/large/IMG_0728.jpeg?1727384521,0.00017255,72624717,373,72624717,21220186,0.00022427,0.00016992,-4.8165853039795e-05,-21.82277,-20081465.02862908,-21.66141,420690000000.0,420690000000.0,420690000000.0,0.0004694,-63.31674,2026-04-21T04:50:49.441Z,4.9546e-08,347439.8644,2026-04-05T13:34:52.181Z,,2026-05-27T11:07:24.181Z,-43.87083835086501,-45.59957561120247,early_accumulation,0.6324,False,low,False,-1.89841,,-19.92436,,True,False,False,0.29218958608816337,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.0,0,0.0,8,0,0,0,20260527,0,0,False,False,NOT_APPLICABLE,False
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.03217284,69001195,390,106797605,17718683,0.03403919,0.03183069,-0.001440416026677313,-4.28526,-3087181.6559502184,-4.2825,2145029070.25,3320000000.0,3320000000.0,0.888995,-96.38901,2025-01-03T13:16:10.915Z,0.01589991,101.89716,2026-03-29T22:55:40.552Z,,2026-05-27T11:07:24.331Z,7.133560600931988,-8.10495479628104,early_accumulation,0.9638,False,low,False,-1.89841,,-2.38685,,True,False,False,0.25678805997490334,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0178,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,9,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
nvidia-ondo-tokenized-stock,nvdaon,NVIDIA (Ondo Tokenized Stock),https://coin-images.coingecko.com/coins/images/68623/large/nvdaon_160x160.png?1756130268,216.04,57782948,443,57782948,13474826,218.26,212.39,-1.6484356991114453,-0.75723,-1057793.0918645635,-1.79772,268142.0999614724,268142.0999614724,,240.21,-10.33468,2026-05-15T00:25:34.793Z,163.07,32.08478,2026-03-31T00:26:12.441Z,,2026-05-27T11:07:25.540Z,2.646458304485584,-3.862596170446311,early_accumulation,0.1006,False,low,False,-1.89841,,1.1411799999999999,,True,False,False,0.23319727473925353,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.0,0,0.0,10,0,0,0,20260527,0,0,False,False,NOT_APPLICABLE,False
peanut-the-squirrel,pnut,Peanut the Squirrel,https://coin-images.coingecko.com/coins/images/51301/large/Peanut_the_Squirrel.png?1734941241,0.055389,55382925,459,55382925,12399228,0.05873,0.055242,-0.003008799631856518,-5.15223,-2900115.961412236,-4.97592,999842179.198351,999842179.198351,1000000000.0,2.44,-97.72918,2024-11-14T01:20:47.489Z,0.03187374,73.60035,2024-11-04T21:41:11.808Z,,2026-05-27T11:07:24.198Z,5.9669079921153605,-3.578981280411589,early_accumulation,0.9773,False,low,False,-1.89841,,-3.25382,,True,False,False,0.2238817830585871,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0043,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,11,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
based-brett,brett,Brett,https://coin-images.coingecko.com/coins/images/35529/large/1000050750.png?1709031995,0.00680403,67391182,398,67391182,13688510,0.0071936,0.00669949,-0.000320529711780348,-4.49894,-3419028.423980832,-4.82844,9909606693.833977,9909606693.833977,9999998988.0,0.234204,-97.09367,2024-12-01T16:31:18.357Z,0.00084753,703.13006,2024-02-29T08:40:24.951Z,,2026-05-27T11:07:23.209Z,-1.9353984936879236,-9.076892112676342,early_accumulation,0.9709,False,low,False,-1.89841,,-2.60053,,True,False,False,0.2031201945678887,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0134,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,12,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
doodles,dood,Doodles,https://coin-images.coingecko.com/coins/images/54399/large/dood.png?1774374789,0.00241218,18826871,925,24137014,9084305,0.00257242,0.00238376,-0.000150874302149517,-5.88651,-1165699.2861588188,-5.83066,7800000000.0,10000000000.0,10000000000.0,0.01753469,-86.32001,2025-10-07T05:09:59.361Z,0.00204546,17.27151,2025-06-22T20:27:29.397Z,,2026-05-27T11:09:10.746Z,-26.767730593891887,-9.907780241757477,early_accumulation,0.8624,False,low,False,-1.89841,,-3.9881,,True,False,False,0.48251804561682077,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0031,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,22,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,5.084e-05,26310205,756,28003121,11888058,5.326e-05,5.036e-05,-2.387134577862e-06,-4.48522,-1297078.5651065744,-4.69832,516750000000.0,550000000000.0,550000000000.0,0.00163299,-96.88957,2024-08-28T10:10:46.492Z,2.375e-05,113.86196,2026-02-28T12:15:13.471Z,,2026-05-27T11:09:10.002Z,62.46339754776504,-10.281802993060188,early_accumulation,0.9689,False,low,False,-1.89841,,-2.58681,,True,False,False,0.45184208940979365,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0879,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,23,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
neiro-3,neiro,Neiro,https://coin-images.coingecko.com/coins/images/39488/large/neiro.jpg?1731449567,8.65e-05,36323622,600,36323622,12864293,9.227e-05,8.552e-05,-5.657271329358e-06,-6.13843,-2493656.8740954027,-6.42409,420690000000.0,420690000000.0,420690000000.0,0.00301761,-97.14534,2024-11-12T08:05:49.038Z,2.44e-06,3432.71829,2024-08-01T07:00:23.692Z,,2026-05-27T11:07:23.626Z,0.4824469789606932,-6.7371888828118145,early_accumulation,0.9713,False,low,False,-1.89841,,-4.2400199999999995,,True,False,False,0.3541577709403539,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0286,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,24,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
propy,pro,Propy,https://coin-images.coingecko.com/coins/images/869/large/propy-pro-logo.png?1737476645,0.31844,18405593,928,31790461,6040335,0.333267,0.311468,-0.00675541811607222,-2.07734,-422351.629160814,-2.24322,57896591.39105386,100000000.0,100000000.0,5.15,-93.82834,2018-01-05T00:00:00.000Z,0.0303544,947.69861,2020-03-13T02:24:40.087Z,"{'times': -0.6815600731850208, 'currency': 'usd', 'percentage': -68.15600731850208}",2026-05-27T11:09:12.643Z,-11.016633805936014,-6.311424482489092,early_accumulation,0.9382,False,low,False,-1.89841,,-0.17893000000000003,,True,False,False,0.32817932027509245,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0668,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,25,0,0,0,20260507,0,0,False,False,NOT_APPLICABLE,False
stepn,gmt,GMT,https://coin-images.coingecko.com/coins/images/23597/large/token-gmt-200x200.png?1703153841,0.01051534,32756538,652,53417033,10728835,0.01102217,0.01035922,-0.000484296324355801,-4.40284,-1491575.2639231943,-4.3552,3111400155.0,5073850155.102167,6000000000.0,4.11,-99.74384,2022-04-28T03:29:53.820Z,0.00938775,12.07303,2026-03-29T22:55:08.566Z,,2026-05-27T11:07:21.897Z,-8.442689443285778,2.9050032037963107,early_accumulation,0.9974,False,low,False,-1.89841,,-2.50443,,True,False,False,0.32753262875338046,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.338,weak,0.1001,False,Sinal fraco: slope=0.1001,10_49m_range,0.0,0,0.0,26,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
woo-network,woo,WOO,https://coin-images.coingecko.com/coins/images/12921/large/WOO_Logos_2023_Profile_Pic_WOO.png?1696512709,0.01684068,31808240,665,31808240,9811588,0.01760376,0.01667281,-0.000582542065999933,-3.34348,-1103647.8322485946,-3.35334,1888782088.294737,1888782088.294737,3000000000.0,1.78,-99.05277,2021-11-15T13:44:18.437Z,0.01469575,14.62166,2026-02-06T00:26:09.429Z,,2026-05-27T11:07:21.426Z,-14.43361676685527,-0.8316745682520894,early_accumulation,0.9905,False,low,False,-1.89841,,-1.44507,,True,False,False,0.3084605749956615,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0309,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,27,0,0,0,20260523,0,0,False,False,NOT_APPLICABLE,False
lorenzo-protocol,bank,Lorenzo Protocol,https://coin-images.coingecko.com/coins/images/55250/large/lorenzo.jpg?1744963693,0.03376588,14370326,1039,14370326,4258582,0.03550481,0.03264406,-0.00029642263031527,-0.87024,-116605.9165308103,-0.8049,425250000.0,425250000.0,2100000000.0,0.230688,-85.31013,2025-10-18T05:15:39.862Z,0.02585786,31.05382,2026-04-03T04:00:51.532Z,,2026-05-27T11:09:10.849Z,0.34631553861998327,-8.417666385132799,early_accumulation,0.8536,False,low,False,-1.89841,,1.0281699999999998,,True,False,False,0.29634553871637986,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0165,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,28,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
concierge-io,ava,AVA (Travala),https://coin-images.coingecko.com/coins/images/3014/large/AVA_Logo_160x160px_Black.png?1696503750,0.225217,16492103,977,16492103,4867767,0.233947,0.223111,-0.008097139245497986,-3.47049,-614927.5933185946,-3.59459,73278967.0,73278967.0,100000000.0,6.45,-96.51089,2021-04-14T07:24:28.788Z,0.01218947,1744.88426,2019-02-27T00:00:00.000Z,"{'times': -0.35652355985377054, 'currency': 'usd', 'percentage': -35.652355985377056}",2026-05-27T11:09:08.975Z,-10.716559459322745,-6.142515583595897,early_accumulation,0.9651,False,low,False,-1.89841,,-1.57208,,True,False,False,0.2951574459606516,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.129,none,0.0016,False,Dados insuficientes,10_49m_range,0.0,0,0.0,29,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.00051977,35754015,605,35754015,10303473,0.00054006,0.00050938,-1.8276998600124e-05,-3.39692,-1454622.7340081558,-3.90937,68999659569.0,68999659569.0,68999659569.0,0.02688878,-98.07416,2024-03-16T13:51:17.648Z,5.848e-05,785.45063,2024-03-14T10:17:29.365Z,,2026-05-27T11:07:29.240Z,3.0200304714657995,-17.541204005616727,early_accumulation,0.9807,False,low,False,-1.89841,,-1.4985100000000002,,True,False,False,0.2881766705081933,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0058,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,30,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00045552,45182598,527,46556446,12397824,0.00048244,0.00044725,-2.2526200105828e-05,-4.7121,-2336388.9148568064,-4.91675,99429447866.9074,102452755868.5205,102456956842.91,0.02836145,-98.40014,2024-06-02T18:00:38.587Z,0.00032676,38.86317,2026-02-28T13:45:06.069Z,,2026-05-27T11:07:22.889Z,15.336288214725943,-6.549722019101177,early_accumulation,0.9839,False,low,False,-1.89841,,-2.8136900000000002,,True,False,False,0.2743937831994521,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0441,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,31,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
